tau_frames,tau_ms,cumsum_slope_raw,cumsum_r2_calib,cumsum_slope_calib,tau_psd_frames,tau_psd_ms,cumsum_slope_raw_psd,cumsum_r2_calib_psd,cumsum_slope_calib_psd,cumsum_psd_vs_true_slope_raw,cumsum_psd_vs_true_r2_calib,cumsum_psd_vs_true_slope_calib,cumsum_psd_vs_deriv_slope_raw,cumsum_psd_vs_deriv_r2_calib,cumsum_psd_vs_deriv_slope_calib,global_id,dataset_name,frame_rate,gof_tau_r2,gof_tau_psd_r2,psd_fit_r2,psd_fit_std_tau
550.0397992426284,2750.2333441055644,0.029151814658291003,0.9906730430813905,1.0000000000000073,48.948037231509126,244.74324277621108,0.3257798070754138,0.9917208062294134,1.0000000000000009,0.3257798070754138,0.9917208062294134,1.0000000000000009,11.173412823138941,0.9996994738628062,1.000000000000003,0,DS01-OGB1-m-V1,12.175,0.9990611613746743,0.9993088962308201,0.7985727164426928,0.00324113807781755
482.9544663266204,2414.811203788047,0.029673119185128376,0.9787736698531797,0.9999999999999956,27.083587703458907,135.42011842759888,0.5269747326209245,0.9785073148155162,0.9999999999999983,0.5269747326209245,0.9785073148155162,0.9999999999999983,17.75905406051722,0.9996434738655401,0.9999999999999989,2,DS01-OGB1-m-V1,11.466999999999999,0.9971966633411447,0.9989574085589227,0.7667533167084034,0.001676990896331958
4308.220501510657,21542.022104084972,0.000831668729838475,0.8896609123996301,0.9999999999999918,23.562660894318988,117.81833395911259,0.12539389090066383,0.9568019495100508,0.9999999999999982,0.12539389090066383,0.9568019495100508,0.9999999999999982,148.36372221649225,0.9072322555139228,0.9999999999999976,3,DS01-OGB1-m-V1,10.926000000000002,0.9911376165262039,0.9991310480745664,0.6905315085697541,0.0022691178945692418
611.8884979113492,3059.526457864376,0.016533914516874647,0.9978575469788415,1.0000000000000002,26.197843723073458,130.9928136961843,0.38924314820125877,0.9982821033732977,0.9999999999999992,0.38924314820125877,0.9982821033732977,0.9999999999999992,23.53636456927805,0.9987301542966734,1.0000000000000047,4,DS01-OGB1-m-V1,12.175000000000002,0.9804509234395069,0.9981323273931421,0.8039795166518806,0.0017329222913023015
265.6802455735854,1328.4356318754476,0.038086189577993965,0.9937954985685529,0.9999999999999927,25.33675025576344,126.68703223688944,0.39671571716305454,0.9931520609033216,0.9999999999999951,0.39671571716305454,0.9931520609033216,0.9999999999999951,10.416694138765532,0.9996903421955512,1.0000000000000042,5,DS01-OGB1-m-V1,11.952,0.998908038125706,0.9991720065339533,0.6383127731828677,0.0022229231222773956
435.5745777121951,2177.9035452557173,0.014196029000398678,0.9851861384027522,0.999999999999997,57.894316252384606,289.4756559909624,0.107995066390195,0.9857568444029284,1.0000000000000038,0.107995066390195,0.9857568444029284,1.0000000000000038,7.606342817075955,0.9997347558497515,1.0000000000000069,6,DS01-OGB1-m-V1,9.743000000000002,0.9765493644884821,0.9966001278469745,0.8103915350461666,0.003942159845272503
654.9160298558231,3274.6322449007307,0.02261640483207191,0.9911017071608303,0.9999999999999988,35.9440527227256,179.72312280119493,0.405227068732662,0.9885761275028738,1.0000000000000042,0.405227068732662,0.9885761275028738,1.0000000000000042,17.921375871049786,0.9988425560407473,0.9999999999999977,7,DS01-OGB1-m-V1,11.607000000000001,0.9991183546879859,0.9991333092730774,0.8004653869597046,0.0023909005736732014
464.50139183622207,2322.581178098671,0.028408806546433605,0.25945223528635475,1.0000000000000029,39.9559177644741,199.78597305505258,0.3275735008230819,0.26831177440633114,0.999999999999999,0.3275735008230819,0.26831177440633114,0.999999999999999,11.509709603545902,0.9990759820472161,1.0000000000000067,8,DS01-OGB1-m-V1,11.607000000000001,0.9990432434360369,0.9995778340522857,0.812486118495122,0.0029191963134216677
1433.1723671882548,7165.936357202685,0.014551651186389907,0.9893664902007789,1.0000000000000038,19.168757179273943,95.84478262223283,1.0878424476284263,0.9912663380790313,0.9999999999999947,1.0878424476284263,0.9912663380790313,0.9999999999999947,74.73592925153764,0.9987983027068064,1.0000000000000133,9,DS01-OGB1-m-V1,10.667,0.9936314677982543,0.9989808942922358,0.6749414460471614,0.0010837824406781918
894.1186234844057,4470.657314197998,0.04574683356816238,0.9779530487208686,0.9999999999999997,17.131709211433968,85.6597760958575,2.3595157883244777,0.9793166978630495,0.9999999999999988,2.3595157883244777,0.9793166978630495,0.9999999999999988,51.56823922166799,0.9989277782848887,1.000000000000005,10,DS01-OGB1-m-V1,11.606999999999998,0.999116750792114,0.9989946400979234,0.6989844727079981,0.0009558243029032839
612.7437633461504,3063.746474935502,0.006983397604909764,0.9866762600543136,0.9999999999999946,38.74424953694772,193.72299653385087,0.11053583172205014,0.9863557622573128,0.9999999999999943,0.11053583172205014,0.9863557622573128,0.9999999999999943,15.828157000528227,0.999562722600521,0.9999999999999897,11,DS01-OGB1-m-V1,10.966,0.9968479702826297,0.9995214738119185,0.7161108258570416,0.0025358921339316684
409.1185364826878,2045.6258245849965,0.02980180008466249,0.9991607367388352,1.0000000000000184,38.85167422476345,194.26151844846194,0.3132110784551338,0.999001343305993,1.0000000000000102,0.3132110784551338,0.999001343305993,1.0000000000000102,10.509862091026244,0.9998799189485708,0.9999999999999963,12,DS01-OGB1-m-V1,11.606999999999998,0.9990403040817084,0.9993663462930523,0.7087614722516012,0.0025330632559946026
592.6515509976704,2963.345135678249,0.053139371224378375,0.9868397404089342,0.999999999999997,37.04681265324299,185.23952545735014,0.8605162315631119,0.9855007664672794,1.0000000000000087,0.8605162315631119,0.9855007664672794,1.0000000000000087,16.193241593309892,0.9988324023746344,0.999999999999998,13,DS01-OGB1-m-V1,10.67,0.9828534533636717,0.998529119349259,0.6814672958962471,0.0034750171312090514
343.5774267578081,1717.9111087414033,0.016685021317343757,0.952835678706673,0.9999999999999972,17.947922626657377,89.74086554557148,0.3198665310816765,0.9521273064206452,0.9999999999999982,0.3198665310816765,0.9521273064206452,0.9999999999999982,19.17201658767067,0.9999102498981607,0.9999999999999984,14,DS01-OGB1-m-V1,11.952,0.9937574842462606,0.9977314230845767,0.8182428738049062,0.0007748820184319421
301.8735506681218,1509.3956028121024,0.011695741846288221,0.9926147383239586,0.9999999999999963,744.0977732211355,3720.5575131589812,0.004620508331012529,0.996266536334909,1.0000000000000002,0.004620508331012529,0.996266536334909,1.0000000000000002,0.39477632409538915,0.99854251734673,0.9999999999999957,15,DS01-OGB1-m-V1,10.037,0.9558382129112374,0.892483078399354,0.6798758875259721,6.566330293862447
678.1821927049334,3390.9630413294467,0.017749847078863786,0.9850514439368423,0.99999999999999,22.79861843442499,113.99484288456306,0.5372200258622507,0.9874965416896876,1.0000000000000038,0.5372200258622507,0.9874965416896876,1.0000000000000038,30.250921597075873,0.9990561502232401,1.0000000000000007,16,DS01-OGB1-m-V1,12.175,0.9667268475203138,0.9976374630309517,0.7942345424881958,0.0012138401311680652
2152.847486628411,10764.361826659648,0.0008866153974121588,0.9654726445833701,0.9999999999999958,26.23359186972869,131.16947514982866,0.07255377577358829,0.9728344835703725,0.9999999999999991,0.07255377577358829,0.9728344835703725,0.9999999999999991,81.66853968753617,0.9902381343650766,1.0000000000000024,17,DS01-OGB1-m-V1,11.952,0.9926842261229039,0.9992366624557085,0.8042681660877203,0.0013164837878335352
300.833994122961,1504.19293792118,0.017375284268648577,0.9858588715877219,0.9999999999999952,43.96677834740567,219.8372484004652,0.11863664917576876,0.9859119308802128,0.9999999999999996,0.11863664917576876,0.9859119308802128,0.9999999999999996,6.82783815971121,0.9999154418371254,1.0000000000000056,18,DS01-OGB1-m-V1,11.952,0.9989723428845391,0.9993029274378346,0.8333479733718219,0.0024609641609127752
1058.5439514159136,5292.777652161604,0.016311571726490944,0.99056743686187,1.0000000000000133,1999.9781037315358,9999.999903720274,0.008674382598129811,0.9847756757602258,0.9999999999999956,0.008674382598129811,0.9847756757602258,0.9999999999999956,0.5319731216735955,0.9984183769036268,0.9999999999999887,19,DS01-OGB1-m-V1,11.606999999999998,0.9993042208058903,0.9988794723632568,0.82440638223309,67.51731285082244
424.1854172046072,2120.9650788800045,0.04079187800868386,0.9879658696504366,1.0000000000000109,1999.9641397938003,9999.999829010781,0.008699944847712436,0.9832915749077078,0.999999999999998,0.008699944847712436,0.9832915749077078,0.999999999999998,0.21332529111037563,0.9968583842286606,0.9999999999999806,20,DS01-OGB1-m-V1,11.607000000000001,0.998380225994582,0.9936164455965896,0.7331350695131047,96.01353961199118
852.179503900388,4261.041192075688,0.019669993251683386,0.985539054985015,1.0000000000000002,11.137323379639787,55.68849458700427,1.5326194304144183,0.9897047705801141,1.0000000000000056,1.5326194304144183,0.9897047705801141,1.0000000000000056,77.80002418457116,0.9940110318777399,1.0000000000000075,50,DS02-OGB1-2-m-V1,15.624789264279451,0.9487178914150611,0.9909246823476862,0.7265282241160974,0.0011014694748581338
232.43094919008072,1162.2254458436953,0.13003163518050356,0.7483333798759921,0.9999999999999947,42.40762874395398,212.0510430984344,0.6505628987575985,0.8664829445415516,0.9999999999999922,0.6505628987575985,0.8664829445415516,0.9999999999999922,4.940965602847155,0.9882870308826931,1.0000000000000004,244,DS04-OGB1-zf-pDp,7.8125,0.6676838888097885,0.9199163758511423,0.8091829665311989,0.004999179505770496
562.3260712763916,2811.80140242111,0.06896970982959963,0.900431305434737,1.0000000000000044,1999.634669461253,9998.781587982687,0.026512840409750497,0.3141789635665653,0.9999999999999977,0.026512840409750497,0.3141789635665653,0.9999999999999977,0.3901627380858399,0.8045803895479255,0.9999999999999968,249,DS04-OGB1-zf-pDp,7.8125,0.7130191540730683,0.3909487214681463,0.931000785437915,88.2267303385176
424.0774656390614,2120.5163223403347,0.07939197163862186,0.9386943790543717,0.999999999999996,91.67260314393833,458.39090031631173,0.3349589834500926,0.980228275526709,1.0000000000000009,0.3349589834500926,0.980228275526709,1.0000000000000009,4.191999254323199,0.9881783346074182,1.0000000000000038,250,DS04-OGB1-zf-pDp,7.8125,0.7401751673847562,0.9387626423304721,0.8672883188542029,0.01823208056877566
543.8129571303762,2719.2302004478647,0.117418487986501,0.864100769745557,0.9999999999999976,38.30887063073257,191.5560057888873,1.4798637539664845,0.9569137931912595,1.0000000000000004,1.4798637539664845,0.9569137931912595,1.0000000000000004,12.474688531132253,0.9775152146945005,0.9999999999999983,251,DS04-OGB1-zf-pDp,7.8125,0.8415663075263216,0.9857946208790617,0.8691763911068167,0.0034352596560890125
504.8120923864727,2524.2140136051903,0.07899557872014845,0.9612407908472865,1.0,37.15119603920121,185.76728069451903,0.9688680002980427,0.9865576582693528,0.9999999999999916,0.9688680002980427,0.9865576582693528,0.9999999999999916,12.219335464818954,0.9794810124638328,0.9999999999999964,254,DS04-OGB1-zf-pDp,7.8125,0.8671713380038493,0.9881611118909741,0.8419476781183013,0.0036537324755425457
775.5527806350414,3878.084066191657,0.06509009684029354,0.9705772459571288,0.9999999999999897,1999.6931412759957,9999.29121794292,0.0330705278157108,0.6546132699818678,0.9999999999999936,0.0330705278157108,0.6546132699818678,0.9999999999999936,0.5100455341193337,0.8396938968172736,0.9999999999999929,257,DS04-OGB1-zf-pDp,7.512019230769232,0.8018537538343573,0.7347989797211202,0.8719490409960677,120.62577529454899
519.0283176464692,2595.3558530457153,0.08764196445861908,0.9749604318490478,1.0000000000000022,1999.7823345504105,9999.737221135683,0.02994698657674563,0.6420941886325032,0.9999999999999952,0.02994698657674563,0.6420941886325032,0.9999999999999952,0.3443435903925742,0.8438213144427418,0.9999999999999901,258,DS04-OGB1-zf-pDp,7.512019230769228,0.7436664870125942,0.4427825404776612,0.8637479452305276,125.18733670330244
505.1216793955211,2525.816920864806,0.08661828974728149,0.9505391318947726,0.9999999999999988,121.9481496405856,609.791090730753,0.3269402538164401,0.9862356192987538,1.0000000000000062,0.3269402538164401,0.9862356192987538,1.0000000000000062,3.7609324248818288,0.986936618311305,0.9999999999999952,259,DS04-OGB1-zf-pDp,7.512019230769228,0.7804533316622231,0.9345879029442663,0.9133960995578634,0.028192179868405935
326.2826829697423,1631.7736150628598,0.1128621804870997,0.9219146744978582,0.9999999999999963,44.88922300306179,224.4956705344419,0.6867275940777595,0.9760366007297867,0.9999999999999968,0.6867275940777595,0.9760366007297867,0.9999999999999968,6.042054349053426,0.9442531100529313,0.9999999999999994,260,DS04-OGB1-zf-pDp,7.512019230769232,0.7212762854800157,0.9489668883131667,0.8402534228190668,0.008214128667054918
435.105586621665,2175.707553013721,0.0819914068137163,0.9224505881031353,1.000000000000007,1999.689260172644,9999.271810823968,0.02463726989351132,0.22742898555414448,1.0000000000000047,0.02463726989351132,0.22742898555414448,1.0000000000000047,0.3052035582740789,0.7437383391364412,1.0000000000000033,261,DS04-OGB1-zf-pDp,7.51201923076923,0.7680951904290398,0.4690457524625711,0.9128464357776038,97.17668303687587
601.3514053143975,3006.939943177262,0.14155486254532695,0.9723808739773393,1.0000000000000036,67.13327167393581,335.68677869304906,1.1681234597370624,0.9935081058464253,1.0000000000000016,1.1681234597370624,0.9935081058464253,1.0000000000000016,8.230886062566931,0.9640684634710734,0.9999999999999989,279,DS05-Cal520-zf-pDp,7.8125,0.9756069157116277,0.996776992193895,0.875985755214826,0.008909119718461712
813.9993064102608,4070.2441310234,0.10839645138408029,0.8072233251051595,1.000000000000002,146.3769475940791,731.9292623102534,0.519549552368215,0.9598802561866449,0.9999999999999981,0.519549552368215,0.9598802561866449,0.9999999999999981,4.75864261185442,0.9376459220592516,0.9999999999999933,281,DS05-Cal520-zf-pDp,7.8125,0.9566450520263439,0.9866876503415748,0.9113192893888691,0.04730544162177788
883.9930296571465,4420.099514151312,0.0974631096348725,0.8593001001687569,0.9999999999999964,71.69760967033076,358.49894630114,1.0927656041695173,0.9433526296653857,1.0000000000000082,1.0927656041695173,0.9433526296653857,1.0000000000000082,11.069525965562764,0.9834167098945765,1.0000000000000047,282,DS05-Cal520-zf-pDp,7.8125,0.9500085173641062,0.9950746129186765,0.8034638178565042,0.00953269932283945
406.82364859338634,2034.4464399866556,0.46085742424900633,0.9931570765680163,1.0000000000000027,62.663634422383694,313.3687247730865,2.646252301559706,0.9757887190901937,0.9999999999999983,2.646252301559706,0.9757887190901937,0.9999999999999983,5.740479281437356,0.9803231479531426,0.9999999999999996,287,DS05-Cal520-zf-pDp,7.8125,0.9784548895252354,0.9965339803756291,0.8773946659297932,0.012609284910183125
2048.240018849592,10242.031259153535,0.11533262946582103,0.9640993058833599,0.9999999999999961,1999.8375808211033,9999.999427559178,0.11793853899394795,0.9663040487379574,0.9999999999999984,0.11793853899394795,0.9663040487379574,0.9999999999999984,1.0222697220202352,0.9999583546409502,0.999999999999995,289,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9868904850509383,0.9871775986882649,0.8765456910575998,117.89059530610639
2648.245453898393,13242.301913411802,0.06670213765433697,0.40917539452001184,1.000000000000003,238.74684085216225,1193.8310864589946,0.8177395021914468,0.7821581308602219,1.000000000000001,0.8177395021914468,0.7821581308602219,1.000000000000001,11.958991831266736,0.7543870368352974,0.999999999999999,290,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9550067463439997,0.9903166887101384,0.795748428556847,0.2901836093634388
2274.466054300066,11373.25323772785,0.08175730848146821,0.954668022651169,0.9999999999999991,1999.8376226574792,9999.999636758035,0.0908489872649491,0.9669905034276313,1.0000000000000049,0.0908489872649491,0.9669905034276313,1.0000000000000049,1.1093056588054804,0.9989937694495028,1.0000000000000053,291,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.993275791780388,0.9938359090734766,0.7699908927519201,172.1354941168494
910.8182221050229,4554.460715715237,0.1104241024664635,0.9974233385178822,1.0000000000000049,1999.8376952384212,9999.999999692212,0.05104768113130196,0.9860474684824535,1.0000000000000009,0.05104768113130196,0.9860474684824535,1.0000000000000009,0.4626873688014584,0.9933859671198421,0.9999999999999959,292,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9527397368928319,0.8976191731448984,0.8481306476111584,134.52363936426738
1418.8948530873229,7095.0500454212515,0.06415585293785772,0.9831855896418041,1.0000000000000018,1999.837634942076,9999.999698186004,0.0467388607226629,0.9625592009270202,0.9999999999999932,0.0467388607226629,0.9625592009270202,0.9999999999999932,0.7295970465990599,0.9961274582852988,1.0000000000000029,293,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9986825065174736,0.9984511025567356,0.8781501320205195,118.22848988436864
1093.7195993032228,5469.041822112291,0.069153011159859,0.99377475481085,0.999999999999998,1999.7568705967162,9999.595843685463,0.03896246833261788,0.9730611717732993,0.9999999999999974,0.03896246833261788,0.9730611717732993,0.9999999999999974,0.564211202382624,0.9923620757964837,1.0000000000000064,294,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9883088575147433,0.9805205535256356,0.8366966126693467,140.1094063451784
1454.1640132146524,7271.4101580955,0.0596297279357184,0.9917300777632904,0.9999999999999986,1999.834265851973,9999.982851368344,0.044799070999797956,0.9808132675501934,1.0000000000000044,0.044799070999797956,0.9808132675501934,1.0000000000000044,0.7520150862018354,0.9971904225368425,1.0000000000000009,295,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9992239453826302,0.9991761647499281,0.8539430668753274,130.97593491240806
793.8057374163438,3969.3508092279144,0.07765267169607427,0.9951196908047264,1.0000000000000022,1999.8374484620563,9999.998765710247,0.03293758687600424,0.965993741918343,0.9999999999999994,0.03293758687600424,0.965993741918343,0.9999999999999994,0.42481786933860366,0.9858110101067986,1.000000000000001,296,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9974291887055374,0.9969197015923512,0.8988871187887195,106.3346009089021
1882.650223843773,9414.015088666356,0.07667051742553878,0.9639627897056372,1.0000000000000029,1999.835576828587,9999.989406783387,0.07286722161934707,0.9581094889701269,0.9999999999999895,0.07286722161934707,0.9581094889701269,0.9999999999999895,0.9511147408232318,0.9997714200002538,0.9999999999999927,297,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9990584317491153,0.9990307538083383,0.7367253858730526,188.11131509613162
1936.2549878444,9682.060661197613,0.06151420111846606,0.9297868868411597,0.9999999999999993,1999.6103528057524,9998.863195274504,0.05981607506675206,0.9237028297807296,0.9999999999999987,0.05981607506675206,0.9237028297807296,0.9999999999999987,0.9728251197898728,0.9998874633624485,0.9999999999999973,298,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9967203483140918,0.9966503290371326,0.9145552195235351,95.9075934201529
1072.2058083785523,5361.464137307007,0.09818256784988512,0.9708142672353979,0.9999999999999988,76.75953089412714,383.82880308000784,1.2938068470775772,0.9832624904345397,0.9999999999999956,1.2938068470775772,0.9832624904345397,0.9999999999999956,13.129323322840692,0.9681826847824746,0.9999999999999958,299,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9984800978464119,0.9984728884502843,0.7821694241165112,0.016047666846809635
1337.127365157971,6686.179424962801,0.07821947366904841,0.9431246307715505,1.0000000000000016,73.2582726605114,366.3210911199607,1.3154006130295415,0.9764925179933406,0.9999999999999967,1.3154006130295415,0.9764925179933406,0.9999999999999967,16.679559021694786,0.9457304350636244,0.9999999999999957,300,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9982134638729614,0.9983083946172798,0.8465846810310348,0.0117142444967817
856.0093327545429,4280.394027807053,0.12929709402675932,0.9765270495704765,0.9999999999999984,1999.7148886682621,9999.385917007165,0.0600893028593647,0.8948911231944727,1.000000000000003,0.0600893028593647,0.8948911231944727,1.000000000000003,0.46630678277716864,0.9609631573379854,1.0000000000000044,301,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9964144372408614,0.9950294838432668,0.8639269845701747,124.54623846057018
2456.175162148156,12281.872513557799,0.07308769831719802,0.934170925274231,1.000000000000005,1999.752904980514,9999.576013995225,0.08819733522786166,0.960652910792434,0.9999999999999976,0.08819733522786166,0.960652910792434,0.9999999999999976,1.203516112523024,0.9968526791499829,0.9999999999999986,302,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9933804831751365,0.9943252078730054,0.9256943023351075,89.10164122835423
3233.6222324505848,16169.423348956027,0.06328173403755856,0.8737374421015095,0.9999999999999964,1999.4795570420067,9998.209163379552,0.09593867900511781,0.9561208763506623,1.0000000000000018,0.09593867900511781,0.9561208763506623,1.0000000000000018,1.504138600213221,0.9801798585097131,1.000000000000004,303,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9983597282824439,0.9986845980069099,0.7966300076565638,158.50672573759599
200051.44486375037,1000338.4041310541,0.010391818139728315,-0.0622243390863062,0.9999999999999891,113.31339405664531,566.6129522558492,1.162502376655039,0.9959057938843107,1.0000000000000022,1.162502376655039,0.9959057938843107,1.0000000000000022,69.92208305988567,-0.559148459854039,0.9999999999999957,304,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9988139757695826,0.999404602644307,0.8913741306227848,0.026429842641377925
6519.975840794294,32602.524975489545,0.032085561367569945,0.74253516134218,1.0000000000000002,103.54566611285378,517.7703488448441,1.3279411692191234,0.9939063505374933,0.9999999999999912,1.3279411692191234,0.9939063505374933,0.9999999999999912,38.91903499017513,0.7378549158083988,0.9999999999999982,305,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9992041694041505,0.9994689888037102,0.8354663299716937,0.026889840069313328
3400.469641150427,17003.728098246265,0.061908652755592854,0.548307190310515,0.9999999999999895,67.59392238462421,337.99704117730954,2.4653861102235872,0.9918522439058438,1.0000000000000018,2.4653861102235872,0.9918522439058438,1.0000000000000018,38.38552103845527,0.80583412806106,0.9999999999999959,306,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.9731047481225761,0.9980652347981469,0.8151208777888298,0.011088708051381723
1501.6177423431802,7508.698060209015,0.07034414092678415,0.8919327910748892,1.0000000000000013,1999.7027389482898,9999.325163476997,0.05477831032119947,0.8481807314129226,1.0000000000000013,0.05477831032119947,0.8481807314129226,1.0000000000000013,0.7818862283123248,0.9959198977305314,0.9999999999999974,307,DS06-GCaMP6f-zf-aDp,30.048076923076902,0.993954951771003,0.9924901690408184,0.9131696653994257,96.85305421037387
